FAMILY_ID_2021,STATE_2021,OWN_RENT,HOME_VALUE,HAS_MORTGAGE,MORTGAGE_BALANCE,MORTGAGE_PAYMENT_MO,BEHIND_ON_MORTGAGE,FORECLOSURE,HEAD_EMPLOY_MENTION1,HEAD_EMPLOY_MENTION2,HEAD_EMPLOY_MENTION3,WIFE_EMPLOY_MENTION1,WIFE_EMPLOY_MENTION2,WIFE_EMPLOY_MENTION3,WIFE_HRS_HOUSEWORK,WIFE_HRS_CHILDCARE,WIFE_HRS_ADULT_CARE,WIFE_HAS_WAGES,WIFE_WAGES_SALARY_RAW,FAMILY_INCOME_2020,AGE_HEAD,AGE_WIFE,N_CHILDREN,MARITAL_STATUS,YEAR,DSV_ANNUAL,RE_BUFFER,EAD,DRMI,LTV,IS_HOMEMAKER,DEFAULT,MONTHLY_INCOME,DTI_PROXY,DSV_COMMON,DSV_FULL,DRMI_COMMON,DRMI_W,DRMI_COMMON_W,DSV_COMMON_W,DSV_FULL_W,DSV_ANNUAL_W,MORTGAGE_BALANCE_W,HOME_VALUE_W,LTV_W,DTI_PROXY_W,WIFE_HRS_HOUSEWORK_W,WIFE_HRS_CHILDCARE_W,WIFE_HRS_ADULT_CARE_W,WIFE_WAGES_SALARY_RAW_W,LOG_DRMI_COMMON,LOG_DSV_COMMON,LOG_MORTGAGE_BALANCE,LOG_HOME_VALUE,LOG_WIFE_WAGES_SALARY_RAW,BEST_INCOME,DTI_PROXY_V2
5546.0,16,1,150000.0,1,118000.0,840,5,0,1.0,0,0,1.0,0,0,10.0,0.0,0.0,1,30000.0,49232,32.0,23.0,1,1,2021,9042.8,9042.8,118000.0,0.3831694915254238,0.7866666666666666,0,0.0,4102.666666666667,0.2047448813779655,9042.8,9042.8,0.3831694915254238,0.3831694915254238,0.3831694915254238,9042.8,9042.8,9042.8,118000.0,150000.0,0.7866666666666666,0.2047448813779655,10.0,0.0,0.0,30000.0,0.3243775986988035,9.10983471904454,11.678448377988165,11.918397239722838,10.308985993422082,49232.0,0.20474488137796554
5548.0,10,1,500000.0,1,240000.0,2180,5,0,1.0,0,0,6.0,0,0,40.0,0.0,7.0,5,0.0,170352,67.0,66.0,0,1,2021,44412.16,44412.16,240000.0,0.9252533333333334,0.48,1,0.0,14196.0,0.1535643843336151,44412.16,44412.16,0.9252533333333334,0.9252533333333334,0.9252533333333334,44412.16,44412.16,44412.16,240000.0,500000.0,0.48,0.1535643843336151,40.0,0.0,7.0,0.0,0.655057560812601,10.701291100899978,12.388398368982116,13.122365377402328,0.0,170352.0,0.1535643843336151
5549.0,31,1,350000.0,1,278000.0,2450,5,0,1.0,0,0,1.0,0,0,5.0,30.0,0.0,1,70000.0,69350,41.0,41.0,2,1,2021,29372.2,29372.2,278000.0,0.5282769784172662,0.7942857142857143,0,0.0,5779.166666666667,0.4239365537130497,29372.2,29372.2,0.5282769784172662,0.5282769784172662,0.5282769784172662,29372.2,29372.2,29372.2,278000.0,350000.0,0.7942857142857143,0.4239365537130497,5.0,30.0,0.0,70000.0,0.4241409429148489,10.287837972973229,12.535379989788607,12.765691290604371,11.156264806643742,69350.0,0.4239365537130497
5550.0,4,1,260000.0,1,156000.0,1188,5,0,1.0,0,0,5.0,0,0,40.0,10.0,0.0,1,63000.0,98266,37.0,40.0,3,1,2021,44454.8,44454.8,156000.0,1.4248333333333334,0.6,0,0.0,8188.833333333333,0.1450756110964118,44454.8,44454.8,1.4248333333333334,1.4248333333333334,1.4248333333333334,44454.8,44454.8,44454.8,156000.0,260000.0,0.6,0.1450756110964118,40.0,10.0,0.0,63000.0,0.8857627935051967,10.702250716119334,11.95761769646754,12.468440756144114,11.050905878263569,98266.0,0.1450756110964118
5553.0,12,1,200000.0,1,50000.0,875,5,0,1.0,0,0,1.0,0,0,6.0,0.0,0.0,1,55000.0,170000,50.0,46.0,1,1,2021,5425.68,5425.68,50000.0,0.542568,0.25,0,0.0,14166.666666666666,0.0617647058823529,5425.68,5425.68,0.542568,0.542568,0.542568,5425.68,5425.68,5425.68,50000.0,200000.0,0.25,0.0617647058823529,6.0,0.0,0.0,55000.0,0.4334485601044908,8.59908280788786,10.819798284210286,12.206077645517674,10.915106645867503,170000.0,0.061764705882352944
5556.0,34,1,150000.0,1,44500.0,555,5,0,1.0,0,0,1.0,0,0,10.0,60.0,0.0,1,35000.0,152065,35.0,34.0,3,1,2021,58744.4,58744.4,44500.0,6.600494382022472,0.2966666666666667,0,0.0,12672.083333333334,0.0437970604675632,58744.4,58744.4,6.600494382022472,6.600494382022472,6.600494382022472,58744.4,58744.4,58744.4,44500.0,150000.0,0.2966666666666667,0.0437970604675632,10.0,60.0,0.0,35000.0,2.028213295442723,10.980968131068629,10.703266939811954,11.918397239722838,10.463131911491969,152065.0,0.04379706046756321
5557.0,9,1,250000.0,1,28000.0,500,5,0,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,41602,64.0,0.0,0,1,2021,0.0,0.0,28000.0,,0.112,0,0.0,3466.833333333333,0.1442238353925292,0.0,0.0,,,,0.0,0.0,0.0,28000.0,250000.0,0.112,0.1442238353925292,0.0,0.0,0.0,0.0,,0.0,10.239995502805316,12.429220196836384,0.0,41602.0,0.1442238353925292
5562.0,24,1,170000.0,1,136000.0,800,5,0,7.0,0,0,1.0,0,0,10.0,30.0,0.0,1,12000.0,60000,36.0,35.0,2,1,2021,33893.6,33893.6,136000.0,1.2460882352941176,0.8,0,0.0,5000.0,0.16,33893.6,33893.6,1.2460882352941176,1.2460882352941176,1.2460882352941176,33893.6,33893.6,33893.6,136000.0,170000.0,0.8,0.16,10.0,30.0,0.0,12000.0,0.8091901410718071,10.43101098864482,11.820417517632333,12.04355959836804,9.39274525863144,60000.0,0.16
5570.0,9,1,180000.0,1,49000.0,445,5,0,1.0,0,0,1.0,0,0,,0.0,0.0,1,60000.0,110150,30.0,35.0,0,1,2021,0.0,0.0,49000.0,,0.2722222222222222,0,0.0,9179.166666666666,0.0484793463458919,0.0,0.0,,,,0.0,0.0,0.0,49000.0,180000.0,0.2722222222222222,0.0484793463458919,,0.0,0.0,60000.0,,0.0,10.799595985047786,12.100717685412471,11.002116507732016,110150.0,0.04847934634589197
5590.0,32,1,395000.0,1,382000.0,2133,5,0,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,152000,33.0,0.0,0,1,2021,0.0,0.0,382000.0,,0.9670886075949368,0,0.0,12666.666666666666,0.1683947368421052,0.0,0.0,,,,0.0,0.0,0.0,382000.0,395000.0,0.9670886075949368,0.1683947368421052,0.0,0.0,0.0,0.0,,0.0,12.853178505386332,12.886643575525625,0.0,152000.0,0.16839473684210526
