SURVEY_YEAR,FAM_TYPE,TOTEXPCQ,FINCBTXM,PERSLT18
2021,8,1903.3333,27750.0,0
2021,8,1228.6667,17622.0,0
2021,3,7751.4167,115000.0,3
2021,8,2156.0,18242.0,0
2021,1,2440.6667,15727.0,0
2021,9,997.6667,1944.0,0
2021,8,3554.5,160000.0,0
2021,8,3018.8334,64000.0,0
2021,9,4014.95,157206.4,2
2021,8,1256.0,20982.0,0
2021,8,3238.0833,59603.0,0
2021,2,17891.6833,100182.2,1
2021,2,6184.0,121424.0,2
2021,9,4730.1667,154000.0,0
2021,7,3162.0,2472.4,2
2021,8,6068.0,120000.0,0
2021,2,17615.5705,387119.0,2
2021,1,5855.5,203241.2,0
2021,1,8034.6667,33211.0,0
2021,3,22344.6167,211950.0,2
2021,8,763.3333,13482.0,0
2021,4,4314.3333,114374.2,0
2021,1,5982.1166,55127.8,0
2021,3,3706.3333,53408.0,2
2021,8,1041.8333,10870.8,0
2021,9,10733.5,60000.0,4
2021,8,4368.2833,37270.8,0
2021,5,4014.7,55725.2,2
2021,5,8036.4166,58482.0,1
2021,8,3335.3333,5780.0,0
2021,3,15297.9167,290000.0,2
2021,8,6907.5833,35000.0,0
2021,8,1476.6667,19782.0,0
2021,1,3640.1667,49989.8,0
2021,4,7680.0834,105000.0,2
2021,7,3448.1666,49851.6,1
2021,3,8146.3334,138000.0,2
2021,2,5437.0,82000.0,1
2021,2,10500.4167,153500.0,2
2021,1,3423.1667,20000.0,0
2021,1,3751.8333,50000.0,0
2021,3,3724.3333,48036.0,2
2021,1,2894.3333,38964.0,0
2021,9,5888.9167,100433.4,2
2021,8,5279.9167,86000.0,0
2021,9,3485.6667,122074.2,2
2021,4,5940.5833,37899.0,0
2021,1,6346.3333,70000.0,0
2021,1,5304.4167,175662.0,0
2021,1,1538.7333,31960.4,0
2021,8,1807.75,25000.0,0
2021,8,2760.0,13320.0,0
2021,8,3169.8334,36596.8,0
2021,8,2182.0,46182.0,0
2021,8,3716.65,84804.6,0
2021,9,3624.2167,112031.2,0
2021,8,2761.0,2040.6,0
2021,8,1661.5834,59000.0,0
2021,8,1500.0,21373.0,0
2021,2,3389.4333,110599.2,2
2021,1,1242.7167,28830.4,0
2021,8,4357.1666,101100.0,0
2021,1,2385.0,24204.0,0
2021,8,9179.9166,162000.0,0
2021,4,13114.8538,370895.4,0
2021,4,4284.6334,77008.8,1
2021,7,1329.1334,44698.6,1
2021,2,5974.3334,74000.0,1
2021,2,8045.1667,100000.0,1
2021,3,4587.75,56635.0,2
2021,1,3986.0,31408.0,0
2021,1,2810.4167,127077.0,0
2021,3,63842.391,394006.8,2
2021,9,4441.9871,145754.0,1
2021,8,4872.8204,58253.0,0
2021,9,3924.6,64734.6,3
2021,9,2903.25,69260.8,0
2021,8,7802.8204,50913.0,0
2021,4,8243.8205,283656.2,0
2021,5,6980.6501,282988.8,0
2021,9,1080.6667,11579.6,0
2021,4,11077.5833,285500.0,0
2021,3,4214.0,23652.8,3
2021,6,9574.1538,322520.1,2
2021,9,7608.5,132500.0,0
2021,1,14051.9204,377568.4,0
2021,4,15428.9038,293145.2,2
2021,8,4655.3333,44020.4,0
2021,8,3298.3333,35711.0,0
2021,1,8252.0834,145000.0,0
2021,7,6284.7833,143198.0,1
2021,8,978.3833,6731.4,0
2021,1,3450.5834,72305.0,0
2021,4,3553.5666,54779.0,0
2021,9,5148.2334,62981.8,0
2021,8,1720.3333,22185.0,0
2021,8,3988.8334,75000.0,0
2021,2,4986.1667,110150.0,1
2021,1,7249.6166,92893.6,0
2021,9,8908.0834,179100.0,0
2021,7,4879.4167,50000.0,1
2021,1,58226.3334,96000.0,0
2021,8,17296.3,175021.6,0
2021,1,1266.0,3396.6,0
2021,7,10194.6667,18055.4,2
2021,9,6979.4038,304000.0,0
2021,8,1395.3333,3142.0,0
2021,8,647.3333,3224.0,0
2021,8,3255.0,26581.6,0
2021,1,2652.5834,53000.0,0
2021,7,6649.5,60051.8,1
2021,1,5751.8333,29332.0,0
2021,9,7663.3333,82800.0,1
2021,1,9105.0705,114395.8,0
2021,8,1397.6667,10626.0,0
2021,1,4666.8333,179058.2,0
2021,8,4574.8333,75000.0,0
2021,8,3618.0,17944.8,0
2021,5,10097.9333,103302.0,3
2021,8,2050.6334,72662.4,0
2021,3,9585.1667,50000.0,3
2021,8,11715.5,274006.8,0
2021,3,6720.75,81500.0,1
2021,9,2717.0,35900.8,0
2021,1,2003.15,34220.6,0
2021,3,5604.1871,117530.2,1
2021,8,3593.1667,76200.0,0
2021,1,20733.9167,299631.6,0
2021,8,5060.6667,18784.4,0
2021,8,3905.35,27138.4,0
2021,9,1421.5333,25599.6,0
2021,8,5324.6667,14522.4,0
2021,9,2914.8333,64860.0,0
2021,9,2408.55,26177.4,0
2021,8,1468.3333,2.0,0
2021,1,3941.6667,13653.6,0
2021,4,12273.8333,132000.0,1
2021,8,9225.4167,0.0,0
2021,1,7549.5833,227094.8,0
2021,8,9003.8333,101222.6,0
2021,3,13598.0361,160000.0,1
2021,8,13818.0,25198.0,0
2021,8,405.0,1080.0,0
2021,1,4424.6667,82240.0,0
2021,1,2364.6667,36232.0,0
2021,3,4347.0,88300.0,1
2021,4,5004.0,67611.8,0
2021,1,3167.1334,107996.6,0
2021,1,4249.8833,49030.6,0
2021,1,1163.0833,5661.6,0
2021,9,2365.6667,36865.4,0
2021,9,10278.5334,43672.0,0
2021,7,3360.25,63500.0,1
2021,8,4886.6667,28261.8,0
2021,9,3141.65,54231.6,0
2021,9,5148.0205,35224.4,0
2021,8,2349.05,46489.2,0
2021,1,2881.6667,47364.0,0
2021,9,3422.5833,60005.0,0
2021,3,6558.3667,93751.2,1
2021,9,10420.65,28377.4,0
2021,3,3373.1667,60000.0,1
2021,9,8190.6167,89343.0,0
2021,1,5512.6667,125880.8,0
2021,9,10070.6666,190000.0,0
2021,3,15442.5871,430491.2,3
2021,1,41973.75,139880.0,0
2021,3,19705.8333,196015.0,2
2021,9,4187.1666,61920.0,2
2021,1,17754.6409,274007.8,0
2021,1,13275.3333,35964.0,0
2021,4,26829.9743,361201.6,0
2021,8,6625.6409,182520.1,0
2021,1,7917.6667,64564.0,0
2021,1,16663.9743,203785.2,0
2021,1,4585.5334,39441.0,0
2021,3,18319.0334,119765.4,2
2021,2,7677.7667,93038.0,1
2021,1,11975.0,63754.0,0
2021,8,8683.3333,192000.0,0
2021,8,6693.4999,163000.0,0
2021,9,9420.8333,58000.0,2
2021,8,8755.3333,13529.8,0
2021,9,3526.5001,38529.8,0
2021,9,9007.5001,4846.0,2
2021,8,6620.6667,16182.0,0
2021,8,4602.6667,47000.0,0
2021,4,11153.0334,168944.2,0
2021,8,2379.6667,15824.0,0
2021,8,5828.6667,36000.0,0
2021,9,5748.0,58582.0,0
2021,3,10901.0,63675.7,3
2021,1,7788.2667,68231.6,0
2021,1,14892.0,43942.0,0
2021,9,9408.4333,63460.0,1
2021,8,1661.0,26471.8,0
2021,8,4406.8334,50000.0,0
2021,1,51886.7743,357951.6,0
2021,1,6084.6667,35964.0,0
2021,1,9315.6666,121693.2,0
2021,9,14621.2667,76956.0,0
2021,8,16486.3333,55800.0,0
2021,8,3615.6667,25841.0,0
2021,9,13010.5666,40202.0,3
2021,8,5474.1666,57251.0,0
2021,8,1341.6667,8000.0,0
2021,9,10471.1667,158992.0,0
2021,8,2147.6667,13200.0,0
2021,1,7373.6667,85458.8,0
2021,8,4767.7001,44302.2,0
2021,8,6230.1667,44771.0,0
2021,1,16320.0,49116.0,0
2021,8,10911.6665,120000.0,0
2021,3,13568.9999,158900.0,2
2021,1,29288.3743,372181.0,0
2021,1,5755.4665,29197.4,0
2021,1,5319.3333,52000.0,0
2021,4,2955.6667,18582.0,0
2021,1,8921.0001,78250.0,0
2021,1,9361.1667,80000.0,0
2021,4,5654.0,72000.0,0
2021,4,6226.8333,25300.0,1
2021,8,2281.3333,17250.0,0
2021,8,11439.9742,103504.6,0
2021,8,6719.3333,60074.6,0
2021,1,8354.3333,62985.8,0
2021,1,16962.3333,59964.0,0
2021,1,20962.6333,175203.0,0
2021,3,12696.2333,110422.4,2
2021,1,12622.6667,97487.0,0
2021,8,3505.0,3196.0,0
2021,8,3595.3333,4000.0,0
2021,8,65309.5001,125000.0,0
2021,9,14405.9667,91423.8,0
2021,4,16041.4999,142732.0,0
2021,8,2217.6667,15126.0,0
2021,1,3710.7333,52344.2,0
2021,8,9863.0333,60970.6,0
2021,1,7824.0,40220.0,0
2021,7,9551.3333,42200.0,2
2021,1,7332.6667,58740.0,0
2021,6,9411.4001,52544.8,1
2021,3,10126.1667,150000.0,2
2021,1,2889.6667,40779.0,0
2021,9,30551.8333,185797.0,0
2021,8,16775.2667,124109.5,0
2021,8,4607.8334,5000.0,0
2021,8,1582.3333,8637.0,0
2021,7,7452.8334,20800.0,1
2021,8,2374.6667,13350.0,0
2021,9,8041.3333,188863.4,0
2021,9,99862.3666,149612.6,1
2021,8,4641.6667,14850.0,0
2021,8,7650.1667,85000.0,0
2021,8,11311.1667,125000.0,0
2021,4,9230.5,71034.0,0
2021,8,3503.4333,25736.0,0
2021,7,8235.0,13540.4,5
2021,1,2674.1333,9504.6,0
2021,8,12489.8333,1000.0,0
2021,2,8018.1668,182094.8,1
2021,1,16001.8333,260507.0,0
2021,6,9792.5,51392.0,3
2021,8,7222.5,30000.0,0
2021,8,1569.3333,12074.0,0
2021,9,2688.3333,20000.0,0
2021,9,31947.3335,235000.0,0
2021,9,9673.1075,116329.0,0
2021,3,52622.1333,169254.4,2
2021,8,6161.5001,33000.0,0
2021,1,20081.8333,176000.0,0
2021,8,2742.6667,18366.0,0
2021,7,2265.6667,5687.4,1
2021,9,12630.0999,95272.0,3
2021,8,9360.5,70000.0,0
2021,1,4624.0,49964.0,0
2021,3,23250.8333,222000.0,1
2021,9,15171.4999,48000.0,0
2021,8,15485.1668,73000.0,0
2021,3,12306.1666,115700.0,1
2021,8,4668.3333,15319.8,0
2021,8,5171.3333,7700.0,0
2021,5,18218.8334,189182.0,1
2021,8,6656.8333,50000.0,0
2021,8,4879.0,15782.0,0
2021,1,6960.3333,32920.0,0
2021,8,4591.8333,62000.0,0
2021,3,5541.7333,72972.6,5
2021,8,4242.8333,250.0,0
2021,1,9324.3334,35000.0,0
2021,9,28904.0001,79000.0,0
2021,8,12083.5666,69030.0,0
2021,3,123570.4742,351101.6,2
2021,1,7596.6667,41432.0,0
2021,9,15211.6667,40075.2,0
2021,8,5997.1667,34000.0,0
2021,9,9461.2076,87932.2,0
2021,1,4262.0,32404.0,0
2021,1,15236.5,210000.0,0
2021,1,7438.6333,73652.6,0
2021,9,2845.5,24108.0,1
2021,3,8080.9665,40860.6,3
2021,8,4178.6667,32000.0,0
2021,1,44873.9055,428006.8,0
2021,8,3450.0,21600.0,0
2021,8,5828.3334,57036.0,0
2021,3,6866.8334,49775.6,2
2021,3,2887.6667,31553.8,1
2021,2,17108.8333,130000.0,1
2021,1,20159.6409,158784.0,0
2021,9,10895.6667,77000.0,1
2021,8,2684.3,7709.8,0
2021,1,14510.3333,13366.4,0
2021,3,10559.8333,110000.0,2
2021,8,6093.6667,23382.0,0
2021,8,4435.0,31220.0,0
2021,8,5334.0001,55000.0,0
2021,1,5010.0,44706.0,0
2021,8,3476.8333,11410.8,0
2021,9,10824.8,7827.0,0
2021,8,47565.1666,150000.0,0
2021,4,16852.6666,274866.6,0
2021,8,7991.8333,36856.0,0
2021,8,4086.0,17382.0,0
2021,5,11914.1667,73215.0,0
2021,8,3902.0,11046.0,0
2021,8,6716.4333,43206.0,0
2021,8,2117.3333,58937.0,0
2021,7,5853.1,35380.8,1
2021,8,4480.3667,38880.0,0
2021,7,5043.4999,9204.0,1
2021,9,7088.8334,48056.0,3
2021,8,3451.3333,21810.0,0
2021,8,3523.0,850.0,0
2021,8,4809.1334,45712.6,0
2021,1,6052.7333,42206.8,0
2021,8,1618.0,794.0,0
2021,1,7470.3333,34984.0,0
2021,8,2669.6667,5828.0,0
2021,4,17900.5667,109761.0,0
2021,8,9410.3333,28603.2,0
2021,8,3515.7001,60314.6,0
2021,8,2711.3334,53664.8,0
2021,5,15268.1666,179306.0,2
2021,8,7039.1667,70000.0,0
2021,9,13051.6665,50000.0,0
2021,2,11856.6667,103010.0,2
2021,8,5866.6667,26982.0,0
2021,3,13540.6666,93180.0,3
2021,1,7768.6667,58764.0,0
2021,9,6160.7334,25675.6,1
2021,8,14227.9742,256140.2,0
2021,3,7732.3334,48008.0,1
2021,8,5444.8334,74000.0,0
2021,8,2918.6667,11660.4,0
2021,8,8700.5,58000.0,0
2021,8,8568.6666,104343.2,0
2021,2,11893.3333,152005.0,1
2021,5,21368.4,123405.4,2
2021,9,13796.0666,41575.6,0
2021,1,5306.8333,37702.0,0
2021,8,2306.4666,17763.0,0
2021,8,5060.3333,12990.0,0
2021,8,4524.1667,36221.8,0
2021,9,8760.7333,49104.4,0
2021,9,8771.2,47901.0,4
2021,4,18002.0131,185017.4,0
2021,8,10130.5,35230.0,0
2021,8,4570.7334,15666.6,0
2021,3,13338.8333,14313.4,2
2021,8,11463.5001,110000.0,0
2021,8,2079.0,17425.2,0
2021,8,1146.1667,18000.0,0
2021,8,14152.7389,328330.6,0
2021,1,7427.0,42026.2,0
2021,4,10610.3333,50326.0,0
2021,3,12561.6409,389006.8,2
2021,1,29502.3075,353302.0,0
2021,1,9850.6667,44364.0,0
2021,1,18390.1666,150000.0,0
2021,3,21976.2001,151733.6,3
2021,1,5605.3333,97007.4,0
2021,8,5930.0001,18124.0,0
2021,3,11504.3333,25210.0,7
2021,3,14961.7334,93058.2,2
2021,8,4112.3333,9128.0,0
2021,9,8236.3333,79456.0,0
2021,8,4316.3333,60000.0,0
2021,3,6957.3333,47417.0,2
2021,8,5985.0,-14399.0,0
2021,3,22877.6667,150368.8,1
2021,8,7750.3333,31188.2,0
2021,8,3046.6667,23819.6,0
2021,8,1485.0,2400.0,0
2021,1,26672.5001,390168.6,0
2021,8,1080.1667,18000.0,0
2021,1,11937.6666,71341.2,0
2021,8,3832.3333,35102.0,0
2021,8,4572.8333,55060.0,0
2021,1,4608.0,31582.0,0
2021,6,30177.0,77094.8,2
2021,8,4152.8333,74001.0,0
2021,8,4209.3333,15210.0,0
2021,8,11789.5,170000.0,0
2021,1,9896.6666,87132.0,0
2021,8,8865.8333,130000.0,0
2021,9,19331.9999,82142.0,0
2021,7,7778.6667,55000.0,1
2021,4,13757.3076,219183.2,0
2021,9,7230.1667,46744.0,0
2021,4,10649.0743,314746.4,0
2021,4,9590.0,80010.0,0
2021,8,3351.6667,23754.0,0
2021,8,5508.1667,29000.0,0
2021,8,5479.0,29497.0,0
2021,1,9122.1667,50000.0,0
2021,8,3856.1667,30000.0,0
2021,2,10338.8667,104041.0,1
2021,3,15426.9999,170300.0,1
2021,8,13450.4667,55853.8,0
2021,6,29600.8334,190100.6,2
2021,1,7803.0001,103000.0,0
2021,3,6152.8333,67000.0,3
2021,9,8670.3333,84013.8,0
2021,1,29315.1667,103702.0,0
2021,4,4393.4667,49596.8,1
2021,2,11811.8334,162000.0,1
2021,8,5089.0,23382.0,0
2021,3,10342.1667,106000.0,2
2021,8,8668.0,31934.8,0
2021,8,11059.7667,29025.2,0
2021,8,3304.0,40000.0,0
2021,1,13148.4999,130000.0,0
2021,8,13778.1667,170000.0,0
2021,2,10849.8334,137000.0,1
2021,1,4370.8667,29739.4,0
2021,9,3706.0,46008.0,2
2021,8,6698.6667,40182.0,0
2021,1,9958.0,49260.0,0
2021,8,7162.3333,60.0,0
2021,8,5743.0001,35000.0,0
2021,8,4721.3333,26400.0,0
2021,8,5446.6667,2400.0,0
2021,8,1224.0,600.0,0
2021,1,15161.0,152020.0,0
2021,1,4281.7666,41470.8,0
2021,1,7297.4333,72925.4,0
2021,1,18517.2743,100442.2,0
2021,8,4185.6667,49782.0,0
2021,1,22863.098,234000.0,0
2021,3,2945.7999,12901.2,2
2021,1,12784.3333,241578.2,0
2021,8,6264.3335,38400.0,0
2021,8,7596.0,622.8,0
2021,1,7648.9999,48348.0,0
2021,3,51728.8333,150090.0,1
2021,1,14512.3331,142600.0,0
2021,9,7202.0,48400.0,4
2021,8,2430.6667,17058.0,0
2021,1,8157.0,28098.0,0
2021,1,7033.8333,36344.0,0
2021,3,18169.1409,355063.3,2
2021,8,6303.0999,34021.4,0
2021,1,10713.3333,50964.0,0
2021,8,1957.0,11592.0,0
2021,9,10165.8335,105000.0,0
2021,3,42263.9741,481006.8,2
2021,8,8779.0334,45333.2,0
2021,4,21399.1667,468406.8,0
2021,1,7423.6667,37812.0,0
2021,3,17408.0409,123984.4,1
2021,9,33654.1667,147000.0,5
2021,2,11146.7333,128969.4,2
2021,8,24299.3076,463100.0,0
2021,3,13969.8334,70000.0,1
2021,8,2623.0,17707.0,0
2021,9,12376.241,491447.2,1
2021,8,3911.5001,25000.0,0
2021,8,23137.5001,31200.0,0
2021,2,13559.3001,345734.2,1
2021,1,5163.6667,40033.2,0
2021,3,21224.1667,274419.0,2
2021,1,7007.6667,87600.0,0
2021,7,6304.6667,39000.0,1
2021,1,7746.6667,103000.0,0
2021,1,5784.6,17613.6,0
2021,9,10702.8333,53960.0,2
2021,1,4464.0,39694.0,0
2021,5,3548.6667,15000.0,0
2021,1,5889.0,27564.0,0
2021,7,55476.0001,135000.0,3
2021,3,9008.0001,135000.0,2
2021,8,13118.6667,78815.0,0
2021,9,4854.4334,50660.2,0
2021,8,17149.6667,200000.0,0
2021,8,6151.8334,65000.0,0
2021,5,14479.3334,115270.6,3
2021,8,3083.6666,26800.0,0
2021,1,15062.6408,332520.1,0
2021,3,10175.9742,92231.2,2
2021,9,34531.7667,42360.4,0
2021,3,14865.6667,131008.0,1
2021,1,11658.5001,94000.0,0
2021,8,3223.8333,10000.0,0
2021,7,5571.0333,19560.4,5
2021,1,18360.6667,119274.6,0
2021,9,7064.9001,65599.0,1
2021,8,4246.0,11886.0,0
2021,9,2964.1999,8622.8,0
2021,1,14219.4667,120246.2,0
2021,8,3917.6667,16286.0,0
2021,8,11957.8,33898.8,0
2021,8,4037.3333,14868.2,0
2021,9,11463.3334,59300.0,0
2021,9,29741.3333,44000.0,0
2021,1,6481.6667,32604.0,0
2021,8,26080.0,27351.0,0
2021,3,15613.5667,209038.4,3
2021,8,4184.5,21906.6,0
2021,8,11371.9999,600.0,0
2021,2,19564.6667,135000.0,1
2021,4,4402.1333,103956.0,0
2021,8,4972.5001,45000.0,0
2021,3,19278.3333,205400.0,3
2021,8,9871.6667,60000.0,0
2021,2,15741.1668,165150.0,1
2021,8,2381.6667,5800.0,0
2021,8,7272.0001,55000.0,0
2021,8,3702.0001,29251.0,0
2021,4,8119.9001,124329.4,1
2021,4,25540.582,579452.2,2
2021,1,4792.6999,67626.3,0
2021,1,11505.3333,33706.2,0
2021,2,8664.0,116001.0,1
2021,8,7198.6666,156000.0,0
2021,1,12113.0,100435.0,0
2021,1,19842.6666,202315.5,0
2021,9,8813.6334,35661.2,0
2021,1,25906.3333,355968.6,0
2021,9,9034.6999,87757.2,1
2021,8,1568.6667,14298.0,0
2021,1,64639.9743,97883.8,0
2021,8,2720.6667,16800.0,0
2021,8,10492.6666,70020.0,0
2021,8,5581.8334,26000.0,0
2021,2,4556.2667,41473.0,2
2021,7,9013.2667,80077.4,1
2021,8,5285.0,52686.0,0
2021,8,7096.8333,14060.0,0
2021,8,2836.6667,11892.0,0
2021,5,29770.6333,85848.0,0
2021,9,11118.4999,16249.0,0
2021,9,3137.1667,25000.0,0
2021,7,5472.1667,8872.0,6
2021,8,6334.3333,34182.0,0
2021,1,20422.4333,204871.6,0
2021,5,15842.4666,18679.0,2
2021,8,4716.0,36001.0,0
2021,3,10312.5333,76721.0,1
2021,7,9423.0001,35000.0,3
2021,8,25163.0,125000.0,0
2021,1,4197.6667,22964.0,0
2021,7,21941.3335,127000.0,1
2021,1,10511.2333,36087.8,0
2021,8,6042.8334,65000.0,0
2021,8,787.3334,7000.0,0
2021,1,12178.0,107276.0,0
2021,1,17643.5,161814.6,0
2021,3,9498.8333,62000.0,3
2021,8,3133.3333,21402.0,0
2021,7,4053.3333,31204.0,1
2021,1,9804.0001,84002.0,0
2021,9,15501.5333,96430.0,1
2021,8,7707.6667,13182.0,0
2021,8,3135.0,1265.0,0
2021,8,1265.0,14358.0,0
2021,8,2283.3333,11286.0,0
2021,9,7297.5333,82253.2,0
2021,1,9886.5001,99020.0,0
2021,3,11601.1667,94169.0,2
2021,9,7652.3334,37000.0,2
2021,8,924.6667,1800.0,0
2021,8,5993.0,4574.0,0
2021,8,1638.6667,1552.0,0
2021,3,10990.5,51700.0,1
2021,9,26965.1333,70643.6,2
2021,1,5598.0,45999.6,0
2021,1,7123.6667,29329.0,0
2021,8,1364.0,17382.0,0
2021,4,6102.3333,41155.0,0
2021,9,22070.6408,284520.1,0
2021,8,4628.4667,48246.2,0
2021,5,10156.3333,80000.0,3
2021,9,8997.4999,52000.0,0
2021,8,8421.6667,107000.0,0
2021,8,1532.5001,5000.0,0
2021,8,17276.0,9100.0,0
2021,7,6324.0,230.0,1
2021,1,13152.6667,83482.0,0
2021,1,9023.0,26780.8,0
2021,4,54330.3333,244600.0,0
2021,3,24392.1001,170591.2,1
2021,2,9118.9999,106000.0,1
2021,4,10677.1667,94648.6,0
2021,8,4011.5667,43309.4,0
2021,8,7297.8334,25000.0,0
2021,8,3331.3333,14840.4,0
2021,9,9701.2333,55912.6,0
2021,8,2741.0,20314.8,0
2021,7,3348.6,57929.8,2
2021,1,21601.3999,44183.0,0
2021,1,4561.3333,40001.0,0
2021,1,31199.3333,1200.0,0
2021,8,4504.0,12500.0,0
2021,1,13630.6667,45064.0,0
2021,5,12522.4667,40567.2,0
2021,1,5702.6667,45892.6,0
2021,4,4997.8667,18367.0,2
2021,1,14998.8334,89000.0,0
2021,9,22106.1667,66002.0,0
2021,1,15523.6667,99080.0,0
2021,1,5590.1333,17473.4,0
2021,1,5716.3334,56889.8,0
2021,7,3200.0,600.0,2
2021,9,9481.8334,145000.0,0
2021,8,5536.8334,41000.0,0
2021,7,7000.6409,30025.0,1
2021,8,4826.6667,1800.0,0
2021,4,16586.9333,57146.2,0
2021,3,16349.5334,70109.2,2
2021,3,10593.6667,152712.0,1
2021,4,5623.1666,84000.0,0
2021,9,7611.6667,18421.6,2
2021,8,5907.8334,25000.0,0
2021,4,11998.0001,90000.0,0
2021,8,6278.8334,57000.0,0
2021,1,13971.4313,37764.0,0
2021,5,4255.0,18936.0,1
2021,1,111344.0647,434038.0,0
2021,3,51695.3076,274006.8,3
2021,1,9181.5001,33232.0,0
2021,8,6715.0,20494.4,0
2021,2,9290.9999,74718.2,1
2021,1,10158.6667,22747.4,0
2021,1,6788.6667,69804.0,0
2021,8,4495.3333,167037.2,0
2021,8,8319.0,25638.0,0
2021,7,8747.4333,23085.0,2
2021,1,17648.8333,127140.0,0
2021,1,14054.0001,135000.0,0
2021,1,25688.9999,180000.0,0
2021,3,28618.3333,174454.0,1
2021,8,3982.1667,25926.0,0
2021,3,12425.3667,79431.4,1
2021,9,5195.5001,25000.0,0
2021,8,3216.1667,14000.0,0
2021,3,16119.0001,127339.2,1
2021,8,4342.1667,48646.0,0
2021,3,47316.0,160000.0,3
2021,2,24987.5001,138000.0,3
2021,1,0.0,46815.0,0
2021,2,0.0,154100.0,1
2021,9,0.0,136000.0,0
2021,8,0.0,74389.2,0
2021,1,0.0,41200.0,0
2021,9,0.0,98294.6,1
2021,9,0.0,18582.0,0
2021,8,0.0,14784.8,0
2021,3,0.0,77656.8,1
2021,8,0.0,50012.0,0
2021,8,0.0,3734.0,0
2021,8,0.0,17382.0,0
2021,8,0.0,81384.0,0
2021,1,0.0,49751.6,0
2021,5,0.0,71322.2,4
2021,9,0.0,32000.0,0
2021,8,0.0,14022.0,0
2021,4,0.0,65292.6,0
2021,1,0.0,203057.4,0
2021,8,0.0,12080.8,0
2021,9,0.0,90729.2,0
2021,9,0.0,17100.0,0
2021,8,0.0,1000.0,0
2021,7,0.0,9384.0,2
2021,8,0.0,16001.8,0
2021,1,0.0,78446.4,0
2021,8,0.0,29844.4,0
2021,9,0.0,20008.8,0
2021,8,0.0,12000.0,0
2021,8,0.0,48753.0,0
2021,1,0.0,35175.0,0
2021,8,0.0,29358.0,0
2021,7,0.0,23432.0,1
2021,9,0.0,195770.6,0
2021,8,0.0,40000.0,0
2021,1,0.0,135415.8,0
2021,8,0.0,18000.0,0
2021,1,0.0,60235.4,0
2021,1,0.0,60498.2,0
2021,1,0.0,51814.0,0
2021,3,0.0,79426.6,1
2021,3,0.0,158000.0,3
2021,8,0.0,65000.0,0
2021,4,0.0,124884.0,3
2021,3,0.0,130137.0,5
2021,7,0.0,5500.0,2
2021,3,0.0,60000.0,3
2021,4,0.0,246013.6,0
2021,3,0.0,150000.0,2
2021,1,0.0,86600.0,0
2021,8,0.0,13796.6,0
2021,1,0.0,82574.6,0
2021,4,0.0,274400.0,0
2021,3,0.0,155000.0,2
2021,1,0.0,92402.5,0
2021,9,0.0,30444.0,0
2021,9,0.0,19423.2,3
2021,3,0.0,70000.0,2
2021,9,0.0,78775.2,0
2021,3,0.0,68003.0,3
2021,9,0.0,13782.0,0
2021,8,0.0,107000.0,0
2021,3,0.0,109541.4,2
2021,6,0.0,97827.6,2
2021,4,0.0,195000.0,0
2021,6,0.0,71000.0,3
2021,9,0.0,22482.0,0
2021,8,0.0,20562.0,0
2021,8,0.0,17046.0,0
2021,8,0.0,4534.0,0
2021,8,0.0,17876.0,0
2021,9,0.0,16839.6,0
2021,1,0.0,57000.0,0
2021,8,0.0,38082.0,0
2021,1,0.0,67800.4,0
2021,8,0.0,55000.0,0
2021,9,0.0,83628.0,0
2021,8,0.0,57762.4,0
2021,8,0.0,89041.2,0
2021,8,0.0,65397.8,0
2021,3,0.0,113000.0,2
2021,9,0.0,20370.0,0
2021,6,0.0,43680.0,3
2021,8,0.0,51000.0,0
2021,6,0.0,24343.8,1
2021,7,0.0,106291.6,1
2021,8,0.0,16551.2,0
2021,8,0.0,140577.6,0
2021,9,0.0,110000.0,0
2021,2,0.0,75400.0,1
2021,4,0.0,202662.8,0
2021,1,0.0,88175.8,0
2021,1,0.0,100000.0,0
2021,3,0.0,257201.0,2
2021,8,0.0,2942.6,0
2021,9,0.0,172586.3,0
2021,4,0.0,451486.8,1
2021,3,0.0,204000.0,1
2021,1,0.0,27444.0,0
2021,7,0.0,18854.0,2
2021,5,0.0,228993.0,3
2021,3,0.0,1900.0,1
2021,8,0.0,62361.7,0
2021,3,0.0,102500.0,1
2021,9,0.0,161922.0,0
2021,1,0.0,46405.2,0
2021,8,0.0,50000.0,0
2021,9,0.0,1962.2,3
2021,1,0.0,96774.5,0
2021,9,0.0,24241.8,0
2021,9,0.0,80000.0,0
2021,8,0.0,18030.0,0
2021,9,0.0,46800.0,0
2021,2,0.0,140030.0,2
2021,8,0.0,32637.6,0
2021,8,0.0,69265.4,0
2021,8,0.0,62000.0,0
2021,9,0.0,85000.0,0
2021,8,0.0,14400.0,0
2021,1,0.0,97800.0,0
2021,1,0.0,102384.0,0
2021,3,0.0,47747.0,1
2021,9,0.0,64330.6,0
2021,2,0.0,74309.8,1
2021,9,0.0,133000.0,0
2021,1,0.0,167500.0,0
2021,9,0.0,207097.8,0
2021,8,0.0,29977.0,0
2021,8,0.0,18000.0,0
2021,5,0.0,266000.0,2
2021,8,0.0,21358.0,0
2021,3,0.0,117380.6,1
2021,1,0.0,45164.0,0
2021,3,0.0,58530.0,2
2021,4,0.0,278834.2,2
2021,9,0.0,14508.0,0
2021,2,0.0,88000.0,2
2021,8,0.0,4370.0,0
2021,9,0.0,47170.0,0
